"dim_browser","dim_deviceCategory","dim_date","sessions","transactions","QTY"
"Internet Explorer","tablet",2013-06-24,66,1,0
"Internet Explorer","tablet",2013-06-25,195,7,11
"Internet Explorer","tablet",2013-06-26,4,0,0
"Internet Explorer","tablet",2013-06-27,376,9,4
"Internet Explorer","tablet",2013-06-28,328,10,4
"Internet Explorer","tablet",2013-06-29,96,3,1
"Internet Explorer","tablet",2013-06-30,6,0,0
"Internet Explorer","tablet",2013-07-01,120,7,0
"Iron","desktop",2012-11-11,3,0,0
"Iron","desktop",2013-01-21,0,0,0
"Iron","desktop",2013-06-03,1,0,0
"Iron","mobile",2012-07-03,0,0,0
"Iron","mobile",2012-07-04,1,0,0
"Iron","mobile",2012-07-14,2,0,0
"Iron","mobile",2012-08-20,0,0,0
"Iron","mobile",2012-09-02,0,0,0
"Iron","mobile",2012-09-06,0,0,0
"Iron","mobile",2012-09-08,0,0,0
"Iron","mobile",2012-09-12,1,0,0
"Iron","mobile",2012-10-01,0,0,0
"Iron","mobile",2012-10-02,2,0,0
"Iron","mobile",2012-10-13,3,0,0
"Iron","mobile",2012-10-15,2,0,0
"Iron","mobile",2012-11-01,0,0,0
"Iron","mobile",2012-11-12,2,0,0
"Iron","mobile",2012-11-21,0,0,0
"Iron","mobile",2012-11-29,0,0,0
"Iron","mobile",2012-12-09,1,0,0
"Iron","mobile",2012-12-10,1,0,0
"Iron","mobile",2012-12-16,2,0,0
"Iron","mobile",2012-12-22,1,0,0
"Iron","mobile",2013-01-23,3,0,0
"Iron","mobile",2013-02-07,1,0,0
"Iron","mobile",2013-02-12,2,0,0
"Iron","mobile",2013-02-24,1,0,0
"Iron","mobile",2013-03-12,3,0,0
"Iron","mobile",2013-03-14,0,0,0
"Iron","mobile",2013-03-24,0,0,0
"Iron","mobile",2013-04-04,1,0,0
"Iron","mobile",2013-04-19,3,0,0
"Iron","mobile",2013-05-22,3,0,0
"Iron","mobile",2013-06-01,3,0,0
"Iron","mobile",2013-06-02,1,0,0
"Iron","mobile",2013-06-06,2,0,0
"Iron","mobile",2013-06-11,0,0,0
"Iron","mobile",2013-06-16,2,4,3
"Iron","mobile",2013-06-18,2,0,1
"Iron","mobile",2013-06-24,2,0,0
"Iron","tablet",2012-08-09,3,0,0
"Iron","tablet",2012-08-17,2,0,0
"Iron","tablet",2012-10-02,3,0,0
"Iron","tablet",2012-10-13,0,0,0
"Iron","tablet",2012-12-02,1,0,0
"Iron","tablet",2013-01-15,0,0,0
"Iron","tablet",2013-01-17,1,0,0
"Iron","tablet",2013-01-26,2,0,0
"Iron","tablet",2013-01-29,2,0,0
"Iron","tablet",2013-02-11,1,0,0
"Iron","tablet",2013-05-10,0,0,0
"Iron","tablet",2013-05-15,1,0,0
"Iron","tablet",2013-05-20,2,0,0
"Iron","tablet",2013-05-23,1,0,0
"Iron","tablet",2013-06-23,1,0,0
"Job Search","mobile",2012-12-01,2,0,0
"LG-C410","mobile",2012-08-14,2,0,0
"LG-C410","mobile",2013-04-01,1,0,0
"LG-C410","mobile",2013-05-01,1,0,0
"Maxthon","desktop",2012-07-03,0,0,0
"Maxthon","desktop",2012-07-05,3,0,0
"Maxthon","desktop",2012-07-08,0,0,0
"Maxthon","desktop",2012-07-09,3,0,0
"Maxthon","desktop",2012-07-10,2,0,0
"Maxthon","desktop",2012-07-11,0,0,0
"Maxthon","desktop",2012-07-12,1,0,0
"Maxthon","desktop",2012-07-13,2,0,0
"Maxthon","desktop",2012-07-18,3,0,0
"Maxthon","desktop",2012-07-28,1,0,0
"Maxthon","desktop",2012-07-29,1,0,0
"Maxthon","desktop",2012-07-31,1,0,0
"Maxthon","desktop",2012-08-02,2,0,0
"Maxthon","desktop",2012-08-06,0,2,0
"Maxthon","desktop",2012-08-14,4,0,0
"Maxthon","desktop",2012-08-15,1,0,0
"Maxthon","desktop",2012-08-19,2,0,0
"Maxthon","desktop",2012-08-22,0,0,0
"Maxthon","desktop",2012-08-23,0,0,0
"Maxthon","desktop",2012-08-27,1,0,0
"Maxthon","desktop",2012-08-29,3,0,0
"Maxthon","desktop",2012-08-30,2,0,0
"Maxthon","desktop",2012-09-01,1,1,0
"Maxthon","desktop",2012-09-06,9,0,0
"Maxthon","desktop",2012-09-15,2,0,0
"Maxthon","desktop",2012-09-16,1,0,0
"Maxthon","desktop",2012-09-21,1,0,0
"Maxthon","desktop",2012-09-25,3,0,0
"Maxthon","desktop",2012-09-27,6,0,0
"Maxthon","desktop",2012-10-05,1,0,0
"Maxthon","desktop",2012-10-10,1,0,0
"Maxthon","desktop",2012-10-12,0,0,0
"Maxthon","desktop",2012-10-18,2,0,0
"Maxthon","desktop",2012-10-19,1,0,0
"Maxthon","desktop",2012-10-24,2,0,0
"Maxthon","desktop",2012-11-04,0,0,0
"Maxthon","desktop",2012-11-05,3,0,0
"Maxthon","desktop",2012-11-06,1,0,0
"Maxthon","desktop",2012-11-07,0,0,0
"Maxthon","desktop",2012-11-15,2,0,0
"Maxthon","desktop",2012-11-18,0,0,0
"Maxthon","desktop",2012-11-19,1,0,0
"Maxthon","desktop",2012-11-20,0,0,0
"Maxthon","desktop",2012-11-23,0,0,0
"Maxthon","desktop",2012-11-25,2,0,0
"Maxthon","desktop",2012-11-26,2,0,0
"Maxthon","desktop",2012-11-28,0,0,0
"Maxthon","desktop",2012-11-29,8,0,0
"Maxthon","desktop",2012-11-30,1,0,0
"Maxthon","desktop",2012-12-01,1,0,1
"Maxthon","desktop",2012-12-09,4,0,0
"Maxthon","desktop",2012-12-12,4,0,0
"Maxthon","desktop",2012-12-14,7,0,0
"Maxthon","desktop",2012-12-21,0,0,0
"Maxthon","desktop",2012-12-22,4,0,0
"Maxthon","desktop",2012-12-23,0,0,0
"Maxthon","desktop",2012-12-24,3,0,0
"Maxthon","desktop",2012-12-28,3,0,0
"Maxthon","desktop",2012-12-29,1,0,0
"Maxthon","desktop",2013-01-12,1,0,0
"Maxthon","desktop",2013-01-19,1,0,0
"Maxthon","desktop",2013-01-25,1,0,0
"Maxthon","desktop",2013-01-26,1,0,0
"Maxthon","desktop",2013-02-03,8,0,0
"Maxthon","desktop",2013-02-06,1,0,0
"Maxthon","desktop",2013-02-09,2,0,0
"Maxthon","desktop",2013-02-13,3,0,0
"Maxthon","desktop",2013-02-15,5,0,0
"Maxthon","desktop",2013-02-17,1,0,0
"Maxthon","desktop",2013-02-18,5,0,0
"Maxthon","desktop",2013-02-22,5,0,0
"Maxthon","desktop",2013-03-03,0,0,0
"Maxthon","desktop",2013-03-15,1,0,0
"Maxthon","desktop",2013-03-16,1,0,0
"Maxthon","desktop",2013-03-17,1,0,0
"Maxthon","desktop",2013-03-20,3,0,0
"Maxthon","desktop",2013-03-24,0,0,0
"Maxthon","desktop",2013-04-03,1,0,0
"Maxthon","desktop",2013-04-04,1,0,0
"Maxthon","desktop",2013-04-05,0,0,0
"Maxthon","desktop",2013-04-06,2,0,0
"Maxthon","desktop",2013-04-08,4,0,0
"Maxthon","desktop",2013-04-11,1,0,0
"Maxthon","desktop",2013-04-12,0,0,0
"Maxthon","desktop",2013-04-13,1,0,0
"Maxthon","desktop",2013-04-14,3,0,0
"Maxthon","desktop",2013-04-15,4,0,0
"Maxthon","desktop",2013-04-17,2,0,0
"Maxthon","desktop",2013-04-20,1,0,0
"Maxthon","desktop",2013-04-27,0,0,0
"Maxthon","desktop",2013-04-28,0,0,0
"Maxthon","desktop",2013-05-02,0,0,0
"Maxthon","desktop",2013-05-04,1,0,0
"Maxthon","desktop",2013-05-07,1,0,0
"Maxthon","desktop",2013-05-08,5,0,0
"Maxthon","desktop",2013-05-11,2,0,0
"Maxthon","desktop",2013-05-12,2,0,0
"Maxthon","desktop",2013-05-14,2,0,0
"Maxthon","desktop",2013-05-16,3,0,0
"Maxthon","desktop",2013-05-17,3,0,0
"Maxthon","desktop",2013-05-18,0,0,0
"Maxthon","desktop",2013-05-19,2,0,0
"Maxthon","desktop",2013-05-22,2,0,0
"Maxthon","desktop",2013-05-23,19,0,0
"Maxthon","desktop",2013-05-25,1,0,0
"Maxthon","desktop",2013-05-29,1,0,0
"Maxthon","desktop",2013-06-01,3,0,0
"Maxthon","desktop",2013-06-02,1,0,0
"Maxthon","desktop",2013-06-03,0,0,0
"Maxthon","desktop",2013-06-06,3,0,0
"Maxthon","desktop",2013-06-08,2,0,0
"Maxthon","desktop",2013-06-09,3,0,0
"Maxthon","desktop",2013-06-10,5,0,0
"Maxthon","desktop",2013-06-11,2,0,0
"Maxthon","desktop",2013-06-12,0,0,0
"Maxthon","desktop",2013-06-13,1,0,0
"Maxthon","desktop",2013-06-14,0,0,0
"Maxthon","desktop",2013-06-17,3,0,0
"Maxthon","desktop",2013-06-18,2,0,0
"Maxthon","desktop",2013-06-19,6,0,0
"Maxthon","desktop",2013-06-22,5,0,0
"Maxthon","desktop",2013-06-23,3,0,0
"Maxthon","desktop",2013-06-24,0,0,0
"Maxthon","desktop",2013-06-25,0,0,0
"Maxthon","mobile",2012-09-20,3,0,0
"Maxthon","tablet",2012-07-08,0,0,0
"Maxthon","tablet",2013-03-02,0,0,0
"Mobile","desktop",2013-04-11,0,0,0
"Mozilla","desktop",2012-07-03,0,0,0
"Mozilla","desktop",2012-07-09,2,0,0
"Mozilla","desktop",2012-07-10,0,0,0
"Mozilla","desktop",2012-07-18,3,0,0
"Mozilla","desktop",2012-07-27,3,0,0
"Mozilla","desktop",2012-07-28,2,0,0
"Mozilla","desktop",2012-08-04,2,0,0
"Mozilla","desktop",2012-08-05,4,0,0
"Mozilla","desktop",2012-08-09,2,0,0
"Mozilla","desktop",2012-08-13,1,0,0
"Mozilla","desktop",2012-08-17,2,0,0
"Mozilla","desktop",2012-08-21,4,0,0
"Mozilla","desktop",2012-08-22,1,0,0
"Mozilla","desktop",2012-08-24,24,0,0
"Mozilla","desktop",2012-08-26,7,0,0
"Mozilla","desktop",2012-08-28,1,0,0
"Mozilla","desktop",2012-08-31,1,0,0
"Mozilla","desktop",2012-09-07,2,0,0
"Mozilla","desktop",2012-09-08,1,0,0
"Mozilla","desktop",2012-09-09,0,0,0
"Mozilla","desktop",2012-09-10,0,0,0
"Mozilla","desktop",2012-09-12,2,0,0
"Mozilla","desktop",2012-09-17,2,0,0
"Mozilla","desktop",2012-09-18,1,0,0
"Mozilla","desktop",2012-09-19,1,0,0
"Mozilla","desktop",2012-09-20,11,0,0
"Mozilla","desktop",2012-09-21,2,0,0
"Mozilla","desktop",2012-09-27,1,0,0
"Mozilla","desktop",2012-09-29,0,0,0
"Mozilla","desktop",2012-09-30,0,0,0
"Mozilla","desktop",2012-10-01,1,0,0
"Mozilla","desktop",2012-10-02,2,0,0
"Mozilla","desktop",2012-10-09,0,0,0
"Mozilla","desktop",2012-10-10,0,0,0
"Mozilla","desktop",2012-10-11,2,0,0
"Mozilla","desktop",2012-10-12,1,0,0
"Mozilla","desktop",2012-10-15,2,0,0
"Mozilla","desktop",2012-10-16,2,0,0
"Mozilla","desktop",2012-10-17,0,0,0
"Mozilla","desktop",2012-10-19,2,0,0
"Mozilla","desktop",2012-10-25,0,0,0
"Mozilla","desktop",2012-10-27,9,0,0
"Mozilla","desktop",2012-10-28,3,0,0
"Mozilla","desktop",2012-10-30,1,0,0
"Mozilla","desktop",2012-10-31,0,0,0
"Mozilla","desktop",2012-11-02,1,0,0
"Mozilla","desktop",2012-11-05,3,0,0
"Mozilla","desktop",2012-11-07,1,0,0
"Mozilla","desktop",2012-11-13,7,0,0
"Mozilla","desktop",2012-11-22,4,0,0
"Mozilla","desktop",2012-11-23,2,0,0
"Mozilla","desktop",2012-11-24,1,0,0
"Mozilla","desktop",2012-11-27,3,0,0
"Mozilla","desktop",2012-11-28,4,0,0
"Mozilla","desktop",2012-12-07,4,0,0
"Mozilla","desktop",2012-12-09,0,0,0
"Mozilla","desktop",2012-12-11,2,0,0
"Mozilla","desktop",2012-12-12,4,0,0
"Mozilla","desktop",2012-12-16,1,0,0
"Mozilla","desktop",2012-12-17,0,0,0
"Mozilla","desktop",2012-12-18,3,0,0
"Mozilla","desktop",2012-12-19,2,0,0
"Mozilla","desktop",2012-12-21,0,0,0
"Mozilla","desktop",2012-12-24,2,0,0
"Mozilla","desktop",2012-12-28,2,0,0
"Mozilla","desktop",2012-12-29,2,0,0
"Mozilla","desktop",2012-12-30,2,0,0
"Mozilla","desktop",2013-01-02,3,0,0
"Mozilla","desktop",2013-01-11,1,0,0
"Mozilla","desktop",2013-01-13,0,0,0
"Mozilla","desktop",2013-01-14,0,0,0
"Mozilla","desktop",2013-01-15,0,0,0
"Mozilla","desktop",2013-01-16,1,0,0
"Mozilla","desktop",2013-01-21,1,0,0
"Mozilla","desktop",2013-01-23,3,0,0
"Mozilla","desktop",2013-01-25,1,1,0
"Mozilla","desktop",2013-02-04,1,0,0
"Mozilla","desktop",2013-02-10,2,0,0
"Mozilla","desktop",2013-02-11,2,0,0
"Mozilla","desktop",2013-02-15,11,0,0
"Mozilla","desktop",2013-02-19,3,0,0
"Mozilla","desktop",2013-02-20,4,0,0
"Mozilla","desktop",2013-02-22,4,0,0
"Mozilla","desktop",2013-02-23,0,0,0
"Mozilla","desktop",2013-02-26,2,0,0
"Mozilla","desktop",2013-03-05,0,0,0
"Mozilla","desktop",2013-03-07,1,0,0
"Mozilla","desktop",2013-03-18,2,0,0
"Mozilla","desktop",2013-03-19,8,0,0
"Mozilla","desktop",2013-03-20,0,0,0
"Mozilla","desktop",2013-03-25,2,0,0
"Mozilla","desktop",2013-03-29,6,0,0
"Mozilla","desktop",2013-03-30,2,0,0
"Mozilla","desktop",2013-03-31,5,0,0
"Mozilla","desktop",2013-04-01,1,0,0
"Mozilla","desktop",2013-04-03,3,0,0
"Mozilla","desktop",2013-04-05,3,0,0
"Mozilla","desktop",2013-04-06,0,0,0
"Mozilla","desktop",2013-04-10,5,0,0
"Mozilla","desktop",2013-04-14,1,0,0
"Mozilla","desktop",2013-04-15,1,0,0
"Mozilla","desktop",2013-04-16,5,0,0
"Mozilla","desktop",2013-04-18,1,0,0
"Mozilla","desktop",2013-04-19,3,0,0
"Mozilla","desktop",2013-04-20,6,0,0
"Mozilla","desktop",2013-04-21,1,0,0
"Mozilla","desktop",2013-04-24,1,0,0
"Mozilla","desktop",2013-04-25,0,0,0
"Mozilla","desktop",2013-04-28,1,0,0
"Mozilla","desktop",2013-05-01,2,0,0
"Mozilla","desktop",2013-05-04,2,0,0
"Mozilla","desktop",2013-05-05,0,0,0
"Mozilla","desktop",2013-05-06,3,0,0
"Mozilla","desktop",2013-05-07,1,0,0
"Mozilla","desktop",2013-05-09,4,0,0
"Mozilla","desktop",2013-05-10,2,0,0
"Mozilla","desktop",2013-05-12,1,0,0
"Mozilla","desktop",2013-05-13,2,0,0
"Mozilla","desktop",2013-05-16,7,2,3
"Mozilla","desktop",2013-05-18,2,0,0
"Mozilla","desktop",2013-05-19,4,0,0
"Mozilla","desktop",2013-05-20,2,0,0
"Mozilla","desktop",2013-05-21,6,0,0
"Mozilla","desktop",2013-05-23,2,0,0
"Mozilla","desktop",2013-05-24,6,0,0
"Mozilla","desktop",2013-05-25,4,0,0
"Mozilla","desktop",2013-05-26,4,0,0
"Mozilla","desktop",2013-05-29,0,0,0
"Mozilla","desktop",2013-05-30,10,0,0
"Mozilla","desktop",2013-05-31,19,0,0
"Mozilla","desktop",2013-06-01,4,0,0
"Mozilla","desktop",2013-06-02,0,0,0
"Mozilla","desktop",2013-06-04,2,0,0
"Mozilla","desktop",2013-06-07,5,0,0
"Mozilla","desktop",2013-06-08,10,0,0
"Mozilla","desktop",2013-06-12,2,0,0
"Mozilla","desktop",2013-06-13,3,0,0
"Mozilla","desktop",2013-06-14,4,0,0
"Mozilla","desktop",2013-06-21,2,0,0
"Mozilla","desktop",2013-06-23,0,0,0
"Mozilla","desktop",2013-06-24,2,0,0
"Mozilla","mobile",2012-11-15,0,0,0
"Mozilla","mobile",2013-03-21,1,0,0
"Mozilla Compatible Agent","desktop",2012-07-02,3,0,0
"Mozilla Compatible Agent","desktop",2012-07-06,1,0,0
"Mozilla Compatible Agent","desktop",2012-07-07,1,0,0
"Mozilla Compatible Agent","desktop",2012-07-15,0,0,0
"Mozilla Compatible Agent","desktop",2012-07-22,0,0,0
"Mozilla Compatible Agent","desktop",2012-07-31,0,0,0
"Mozilla Compatible Agent","desktop",2012-08-07,105,0,0
"Mozilla Compatible Agent","desktop",2012-08-13,132,0,0
"Mozilla Compatible Agent","desktop",2012-08-15,2,0,0
"Mozilla Compatible Agent","desktop",2012-08-16,17,0,0
"Mozilla Compatible Agent","desktop",2012-08-19,1,0,0
"Mozilla Compatible Agent","desktop",2012-08-29,4,0,0
"Mozilla Compatible Agent","desktop",2012-08-30,1,0,0
"Mozilla Compatible Agent","desktop",2012-09-01,1,0,0
"Mozilla Compatible Agent","desktop",2012-09-03,2,0,0
"Mozilla Compatible Agent","desktop",2012-09-09,2,0,0
"Mozilla Compatible Agent","desktop",2012-09-26,1,0,0
"Mozilla Compatible Agent","desktop",2012-09-27,4,0,0
"Mozilla Compatible Agent","desktop",2012-10-01,2,0,0
"Mozilla Compatible Agent","desktop",2012-10-13,1,0,0
"Mozilla Compatible Agent","desktop",2012-10-31,3,0,0
"Mozilla Compatible Agent","desktop",2012-11-01,4,0,0
"Mozilla Compatible Agent","desktop",2012-11-05,146,0,0
"Mozilla Compatible Agent","desktop",2012-11-08,2,0,0
"Mozilla Compatible Agent","desktop",2012-11-15,0,0,0
"Mozilla Compatible Agent","desktop",2012-11-17,3,0,0
"Mozilla Compatible Agent","desktop",2012-11-18,2,0,0
"Mozilla Compatible Agent","desktop",2012-11-21,0,0,0
"Mozilla Compatible Agent","desktop",2012-11-24,2,0,0
"Mozilla Compatible Agent","desktop",2012-11-26,23,0,0
"Mozilla Compatible Agent","desktop",2012-12-03,2,0,0
"Mozilla Compatible Agent","desktop",2012-12-06,4,0,0
"Mozilla Compatible Agent","desktop",2012-12-11,10,0,0
"Mozilla Compatible Agent","desktop",2012-12-12,2,0,0
"Mozilla Compatible Agent","desktop",2012-12-20,1,0,0
"Mozilla Compatible Agent","desktop",2012-12-30,1,0,0
"Mozilla Compatible Agent","desktop",2013-01-19,2,0,0
"Mozilla Compatible Agent","desktop",2013-01-21,2,0,0
"Mozilla Compatible Agent","desktop",2013-01-29,0,0,0
"Mozilla Compatible Agent","desktop",2013-02-04,0,0,0
"Mozilla Compatible Agent","desktop",2013-02-06,0,0,0
"Mozilla Compatible Agent","desktop",2013-02-10,0,0,0
"Mozilla Compatible Agent","desktop",2013-02-15,1,0,0
"Mozilla Compatible Agent","desktop",2013-02-16,1,0,0
"Mozilla Compatible Agent","desktop",2013-02-17,1,0,0
"Mozilla Compatible Agent","desktop",2013-02-22,1,0,0
"Mozilla Compatible Agent","desktop",2013-02-28,5,0,0
"Mozilla Compatible Agent","desktop",2013-03-06,2,0,0
"Mozilla Compatible Agent","desktop",2013-03-11,2,0,0
"Mozilla Compatible Agent","desktop",2013-03-16,1,0,0
"Mozilla Compatible Agent","desktop",2013-03-20,1,0,0
"Mozilla Compatible Agent","desktop",2013-03-23,4,0,0
"Mozilla Compatible Agent","desktop",2013-03-24,3,0,0
"Mozilla Compatible Agent","desktop",2013-03-27,2,0,0
"Mozilla Compatible Agent","desktop",2013-03-30,0,0,0
"Mozilla Compatible Agent","desktop",2013-03-31,9,0,0
"Mozilla Compatible Agent","desktop",2013-04-05,143,0,0
"Mozilla Compatible Agent","desktop",2013-04-06,82,0,0
"Mozilla Compatible Agent","desktop",2013-04-07,4,0,0
"Mozilla Compatible Agent","desktop",2013-04-08,101,0,0
"Mozilla Compatible Agent","desktop",2013-04-09,5,0,0
"Mozilla Compatible Agent","desktop",2013-04-12,5,0,0
"Mozilla Compatible Agent","desktop",2013-04-13,0,0,0
"Mozilla Compatible Agent","desktop",2013-04-15,0,0,0
"Mozilla Compatible Agent","desktop",2013-04-16,2,0,0
"Mozilla Compatible Agent","desktop",2013-04-17,1,0,0
"Mozilla Compatible Agent","desktop",2013-04-28,3,0,0
"Mozilla Compatible Agent","desktop",2013-04-29,1,0,0
"Mozilla Compatible Agent","desktop",2013-04-30,2,0,0
"Mozilla Compatible Agent","desktop",2013-05-08,0,0,0
"Mozilla Compatible Agent","desktop",2013-05-09,46,0,0
"Mozilla Compatible Agent","desktop",2013-05-11,1,0,0
"Mozilla Compatible Agent","desktop",2013-05-14,2,0,0
"Mozilla Compatible Agent","desktop",2013-05-15,0,0,0
"Mozilla Compatible Agent","desktop",2013-05-16,1,0,0
"Mozilla Compatible Agent","desktop",2013-05-25,5,0,0
"Mozilla Compatible Agent","desktop",2013-05-26,62,0,0
"Mozilla Compatible Agent","desktop",2013-05-27,3,0,0
"Mozilla Compatible Agent","desktop",2013-05-30,2,0,0
"Mozilla Compatible Agent","desktop",2013-06-02,4,0,0
"Mozilla Compatible Agent","desktop",2013-06-03,1,0,0
"Mozilla Compatible Agent","desktop",2013-06-04,0,0,0
"Mozilla Compatible Agent","desktop",2013-06-05,1,0,0
"Mozilla Compatible Agent","desktop",2013-06-06,1,0,0
"Mozilla Compatible Agent","desktop",2013-06-07,216,0,0
"Mozilla Compatible Agent","desktop",2013-06-09,2,0,0
"Mozilla Compatible Agent","desktop",2013-06-11,0,0,0
"Mozilla Compatible Agent","desktop",2013-06-19,0,0,0
"Mozilla Compatible Agent","desktop",2013-06-20,2,0,0
"Mozilla Compatible Agent","desktop",2013-06-21,1,0,0
"Mozilla Compatible Agent","desktop",2013-06-22,0,0,0
"Mozilla Compatible Agent","desktop",2013-06-23,1,0,0
"Mozilla Compatible Agent","desktop",2013-06-25,3,0,0
"MRCHROME","desktop",2012-07-04,2,0,0
"MRCHROME","desktop",2012-11-14,1,0,0
"MRCHROME","desktop",2012-12-12,2,0,0
"MRCHROME","desktop",2013-01-06,1,0,0
"MRCHROME","desktop",2013-02-23,2,0,0
"MRCHROME","desktop",2013-04-11,1,0,0
"MRCHROME","desktop",2013-05-07,2,0,0
"MRCHROME","desktop",2013-05-16,4,0,0
"MRCHROME","desktop",2013-05-26,2,0,0
"MRCHROME","desktop",2013-06-08,0,0,0
"NetFront","desktop",2012-09-17,1,0,0
"NetFront","desktop",2012-12-16,1,0,0
"NetFront","desktop",2013-05-08,1,0,0
"NetNewsWire Browser","desktop",2013-04-10,1,0,0
"Nintendo Browser","mobile",2012-08-25,2,0,0
"Nokia Browser","desktop",2013-04-12,1,0,0
"Nokia Browser","mobile",2013-01-15,1,0,0
"NokiaC7-00","mobile",2012-10-04,1,0,0
"NokiaC7-00","mobile",2012-10-07,1,0,0
"NokiaC7-00","mobile",2013-02-23,1,0,0
"NokiaC7-00","mobile",2013-03-05,2,0,0
"NokiaC7-00","mobile",2013-03-22,1,0,0
"NokiaC7-00","mobile",2013-04-10,1,0,0
"NokiaC7-00","mobile",2013-05-09,3,0,0
"NokiaC7-00","mobile",2013-05-18,1,0,0
"NokiaC7-00","mobile",2013-05-29,2,0,0
"NokiaC7-00","mobile",2013-06-16,0,0,0
"NokiaE52-1","mobile",2012-08-23,0,0,0
"NokiaE52-1","mobile",2012-11-06,2,0,0
"NokiaE52-1","mobile",2012-12-26,1,0,0
"NokiaE52-1","mobile",2013-01-27,4,0,0
"NokiaE52-1","mobile",2013-02-14,0,0,0
"NokiaE52-1","mobile",2013-04-29,0,0,0
"NokiaE52-1","mobile",2013-05-18,5,0,0
"Opera","desktop",2012-07-03,23,0,1
"Opera","desktop",2012-07-04,18,1,0
"Opera","desktop",2012-07-07,31,0,0
"Opera","desktop",2012-07-10,12,0,0
"Opera","desktop",2012-07-12,8,0,1
"Opera","desktop",2012-07-13,2,0,0
"Opera","desktop",2012-07-15,37,1,2
"Opera","desktop",2012-07-16,6,0,0
"Opera","desktop",2012-07-17,17,0,1
"Opera","desktop",2012-07-19,27,0,0
"Opera","desktop",2012-07-20,40,0,2
"Opera","desktop",2012-07-21,23,5,3
"Opera","desktop",2012-07-22,11,0,0
"Opera","desktop",2012-07-26,53,3,5
"Opera","desktop",2012-07-27,30,0,0
"Opera","desktop",2012-07-30,53,2,0
"Opera","desktop",2012-08-01,4,0,0
"Opera","desktop",2012-08-03,39,2,3
"Opera","desktop",2012-08-04,7,0,0
"Opera","desktop",2012-08-05,13,2,1
"Opera","desktop",2012-08-06,23,0,0
"Opera","desktop",2012-08-08,7,0,0
"Opera","desktop",2012-08-09,11,0,0
"Opera","desktop",2012-08-11,16,0,0
"Opera","desktop",2012-08-12,21,0,0
"Opera","desktop",2012-08-14,7,1,0
"Opera","desktop",2012-08-15,4,0,0
"Opera","desktop",2012-08-16,15,0,0
"Opera","desktop",2012-08-19,27,0,0
"Opera","desktop",2012-08-21,14,0,0
"Opera","desktop",2012-08-22,8,0,0
"Opera","desktop",2012-08-23,9,0,3
"Opera","desktop",2012-08-24,31,0,0
"Opera","desktop",2012-08-25,5,0,0
"Opera","desktop",2012-08-30,13,0,0
"Opera","desktop",2012-09-01,16,0,0
"Opera","desktop",2012-09-03,35,1,1
"Opera","desktop",2012-09-04,6,0,0
"Opera","desktop",2012-09-05,6,0,0
"Opera","desktop",2012-09-06,12,0,0
"Opera","desktop",2012-09-11,4,0,0
"Opera","desktop",2012-09-15,7,0,0
"Opera","desktop",2012-09-16,3,0,0
"Opera","desktop",2012-09-18,28,0,0
"Opera","desktop",2012-09-20,14,0,0
"Opera","desktop",2012-09-22,11,0,2
"Opera","desktop",2012-09-26,24,0,0
"Opera","desktop",2012-09-27,11,0,0
"Opera","desktop",2012-09-29,16,0,0
"Opera","desktop",2012-09-30,0,0,0
"Opera","desktop",2012-10-03,18,3,2
"Opera","desktop",2012-10-04,39,0,0
"Opera","desktop",2012-10-05,30,1,4
"Opera","desktop",2012-10-06,36,2,2
"Opera","desktop",2012-10-10,42,2,1
"Opera","desktop",2012-10-12,14,0,0
"Opera","desktop",2012-10-13,1,0,0
"Opera","desktop",2012-10-14,16,0,0
"Opera","desktop",2012-10-15,23,0,0
"Opera","desktop",2012-10-16,23,0,0
"Opera","desktop",2012-10-17,14,0,0
"Opera","desktop",2012-10-18,9,1,5
"Opera","desktop",2012-10-20,18,0,0
"Opera","desktop",2012-10-21,20,0,0
"Opera","desktop",2012-10-22,4,0,0
"Opera","desktop",2012-10-30,12,0,0
"Opera","desktop",2012-10-31,2,0,0
"Opera","desktop",2012-11-02,10,0,0
"Opera","desktop",2012-11-03,34,3,0
"Opera","desktop",2012-11-04,19,0,1
"Opera","desktop",2012-11-05,9,0,0
"Opera","desktop",2012-11-06,13,0,0
"Opera","desktop",2012-11-07,17,4,2
"Opera","desktop",2012-11-08,47,2,2
"Opera","desktop",2012-11-09,14,2,6
"Opera","desktop",2012-11-10,4,0,0
"Opera","desktop",2012-11-11,27,0,0
"Opera","desktop",2012-11-12,8,0,0
"Opera","desktop",2012-11-13,14,0,0
"Opera","desktop",2012-11-14,26,0,0
"Opera","desktop",2012-11-15,12,0,0
"Opera","desktop",2012-11-18,18,0,3
"Opera","desktop",2012-11-20,49,2,4
"Opera","desktop",2012-11-21,57,0,0
"Opera","desktop",2012-11-23,3,0,0
"Opera","desktop",2012-11-26,25,0,2
"Opera","desktop",2012-12-01,8,0,0
"Opera","desktop",2012-12-05,22,0,0
"Opera","desktop",2012-12-07,27,0,0
"Opera","desktop",2012-12-08,7,0,0
"Opera","desktop",2012-12-09,10,0,0
"Opera","desktop",2012-12-11,15,0,0
"Opera","desktop",2012-12-12,9,0,0
"Opera","desktop",2012-12-13,13,0,0
"Opera","desktop",2012-12-14,45,3,3
"Opera","desktop",2012-12-15,10,0,0
"Opera","desktop",2012-12-22,28,0,0
"Opera","desktop",2012-12-25,48,1,0
"Opera","desktop",2012-12-29,11,0,0
